Category,Title,Writer,Book_made,Sell_price,Image_uri
독일소설,실종자,프란츠 카프카,솔,"16,200",http://image.kyobobook.co.kr/images/book/large/195/l9791160200195.jpg
독일소설,특성 없는 남자(1~3권 합본),로베르트 무질,북인더갭,"37,800",http://image.kyobobook.co.kr/images/book/large/427/l9791185359427.jpg
독일소설,초록뱀과 아름다운 백합,요한 볼프강 폰 괴테,푸른씨앗,"5,400",http://image.kyobobook.co.kr/images/book/large/258/l9791186202258.jpg
독일소설,나르치스와 골드문트,헤르만 헤세,그책,"13,500",http://image.kyobobook.co.kr/images/book/large/218/l9791187928218.jpg
독일소설,수레바퀴 아래서,헤르만 헤세,그책,"14,400",http://image.kyobobook.co.kr/images/book/large/294/l9791187928294.jpg
독일소설,보이지 않는 소장품,슈테판 츠바이크,이화북스,"14,850",http://image.kyobobook.co.kr/images/book/large/194/l9791190626194.jpg
독일소설,국어교사,유디트 타슐러,임홍배,"14,310",http://image.kyobobook.co.kr/images/book/large/006/l9791191746006.jpg
독일소설,감정의 혼란,슈테판 츠바이크,녹색광선,"15,750",http://image.kyobobook.co.kr/images/book/large/811/l9791196554811.jpg
독일소설,데미안,헤르만 헤세,모모북스,"12,420",http://image.kyobobook.co.kr/images/book/large/990/l9791196754990.jpg
독일소설,차라투스트라는 이렇게 말했다,프리드리히 니체,웅진씽크빅,"11,700",http://image.kyobobook.co.kr/images/book/large/594/l9788901091594.jpg
독일소설,모피를 입은 비너스,레오폴트 폰 자허마조흐,펭귄클래식코리아,"9,000",http://image.kyobobook.co.kr/images/book/large/075/l9788901103075.jpg
독일소설,공산당 선언,카를 마르크스,웅진씽크빅,"10,800",http://image.kyobobook.co.kr/images/book/large/714/l9788901107714.jpg
독일소설,차라투스트라는 이렇게 말했다,프리드리히 니체,펭귄클래식코리아,"8,820",http://image.kyobobook.co.kr/images/book/large/042/l9788901181042.jpg
독일소설,싯다르타,헤르만 헤세,범우사,"7,200",http://image.kyobobook.co.kr/images/book/large/668/l9788908032668.jpg
독일소설,양철북,G.그라스,범우사,"13,500",http://image.kyobobook.co.kr/images/book/large/735/l9788908071735.jpg
독일소설,삼십세,잉게보르크 바흐만,문예출판사,"9,000",http://image.kyobobook.co.kr/images/book/large/669/l9788931002669.jpg
독일소설,데미안,헤르만 헤세,문예출판사,"7,200",http://image.kyobobook.co.kr/images/book/large/489/l9788931004489.jpg
독일소설,젊은 베르테르의 슬픔,요한 볼프강 폰 괴테,문예출판사,"7,200",http://image.kyobobook.co.kr/images/book/large/717/l9788931004717.jpg
독일소설,심판,프란츠 카프카,문예출판사,"8,100",http://image.kyobobook.co.kr/images/book/large/776/l9788931005776.jpg
독일소설,파우스트,요한 볼프강 폰 괴테,문예출판사,"11,700",http://image.kyobobook.co.kr/images/book/large/643/l9788931006643.jpg
독일소설,차라투스트라는 이렇게 말했다,프리드리히 니체,문예출판사,"11,700",http://image.kyobobook.co.kr/images/book/large/728/l9788931006728.jpg
독일소설,릴케 단편선,라이너 마리아 릴케,문예출판사,"8,100",http://image.kyobobook.co.kr/images/book/large/958/l9788931009958.jpg
독일소설,사랑하는 하느님 이야기,라이너 마리아 릴케,문예출판사,"8,100",http://image.kyobobook.co.kr/images/book/large/848/l9788931010848.jpg
독일소설,니벨룽의 노래,아우구스테 레히너,문학과지성사,"11,700",http://image.kyobobook.co.kr/images/book/large/241/l9788932030241.jpg
독일소설,모험적 독일인 짐플리치시무스,그리멜스하우젠,문학과지성사,"22,500",http://image.kyobobook.co.kr/images/book/large/967/l9788932037967.jpg
독일소설,그림형제 민담집,그림 형제,박은지,"40,500",http://image.kyobobook.co.kr/images/book/large/420/l9788932316420.jpg
독일소설,휘페리온,프리드리히 횔덜린,을유문화사,"10,800",http://image.kyobobook.co.kr/images/book/large/410/l9788932403410.jpg
독일소설,젊은 베르터의 고통,요한 볼프강 폰 괴테,을유문화사,"8,100",http://image.kyobobook.co.kr/images/book/large/656/l9788932403656.jpg
독일소설,데미안,헤르만 헤세,을유문화사,"9,000",http://image.kyobobook.co.kr/images/book/large/977/l9788932403977.jpg
독일소설,이상한 물질,테레지아 모라,을유문화사,"12,600",http://image.kyobobook.co.kr/images/book/large/745/l9788932404745.jpg
독일소설,망자들,크리스티안 크라흐트,을유문화사,"11,700",http://image.kyobobook.co.kr/images/book/large/899/l9788932404899.jpg
독일소설,황야의 이리,헤르만 헤세,을유문화사,"10,800",http://image.kyobobook.co.kr/images/book/large/929/l9788932404929.jpg
독일소설,젊은 베르테르의 슬픔,요한 볼프강 폰 괴테,열린책들,"7,920",http://image.kyobobook.co.kr/images/book/large/394/l9788932909394.jpg
