Category,Title,Writer,Book_made,Sell_price,Image_uri
영미소설,세일즈맨의 죽음,아서 밀러,민음사,"8,100",http://image.kyobobook.co.kr/images/book/large/184/l9788937462184.jpg
영미소설,목요일 살인 클럽,리처드 오스먼,살림,"14,400",http://image.kyobobook.co.kr/images/book/large/393/l9788952243393.jpg
영미소설,해리 포터와 저주받은 아이 1부 2부(연극 대본),J. K. 롤링,문학수첩,"23,400",http://image.kyobobook.co.kr/images/book/large/753/l9788983926753.jpg
영미소설,해리 포터와 불의 잔. 3(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"8,550",http://image.kyobobook.co.kr/images/book/large/705/l9788983927705.jpg
영미소설,미드나잇 선. 1,스테프니 메이어,북폴리오,"14,220",http://image.kyobobook.co.kr/images/book/large/077/l9791164137077.jpg
영미소설,빨강 머리 앤,루시 모드 몽고메리,더모던,"15,120",http://image.kyobobook.co.kr/images/book/large/084/l9791164450084.jpg
영미소설,꼭두각시 살인사건,다니엘 콜,북플라자,"13,950",http://image.kyobobook.co.kr/images/book/large/278/l9791190157278.jpg
영미소설,동물농장+1984 세트(초판본)(리커버)(고급 벨벳 양장본),조지 오웰,코너스톤,"14,400",http://image.kyobobook.co.kr/images/book/large/283/l9791190669283.jpg
영미소설,작은 아씨들(영화 공식 원작 소설 오리지널 커버),루이자 메이 올컷,알에이치코리아,"14,850",http://image.kyobobook.co.kr/images/book/large/584/l9788925568584.jpg
영미소설,친구,시그리드 누네즈,열린책들,"11,520",http://image.kyobobook.co.kr/images/book/large/129/l9788932921129.jpg
영미소설,나를 보내지 마,가즈오 이시구로,민음사,"15,300",http://image.kyobobook.co.kr/images/book/large/371/l9788937444371.jpg
영미소설,햄릿,셰익스피어,민음사,"6,300",http://image.kyobobook.co.kr/images/book/large/036/l9788937460036.jpg
영미소설,서머싯 몸 단편선. 1,서머싯 몸,민음사,"12,600",http://image.kyobobook.co.kr/images/book/large/921/l9788937463921.jpg
영미소설,0시를 향하여,애거서 크리스티,해문출판사,"9,000",http://image.kyobobook.co.kr/images/book/large/065/l9788938201065.jpg
영미소설,섬에 있는 서점,개브리얼 제빈,문학동네,"13,320",http://image.kyobobook.co.kr/images/book/large/301/l9788954648301.jpg
영미소설,셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"38,700",http://image.kyobobook.co.kr/images/book/large/470/l9788976041470.jpg
영미소설,셜록 홈즈 전집 세트,아서 코난 도일,황금가지,"45,000",http://image.kyobobook.co.kr/images/book/large/083/l9788982734083.jpg
영미소설,해리 포터와 혼혈왕자. 2(해리포터 20주년 개정판),J. K. 롤링,문학수첩,"18,900",http://image.kyobobook.co.kr/images/book/large/009/l9788983928009.jpg
영미소설,갈매기의 꿈(초판본)(50주년 기념 초판본 커버 특별 에디션),리처드 바크,러셀 먼슨,"11,520",http://image.kyobobook.co.kr/images/book/large/089/l9791161571089.jpg
영미소설,숨,테드 창,엘리,"16,500",http://image.kyobobook.co.kr/images/book/large/277/l9791164050277.jpg
영미소설,프랑켄슈타인(초판본)(1818년 오리지널 초판본 표지디자인),메리 셸리,더스토리,"11,520",http://image.kyobobook.co.kr/images/book/large/013/l9791164454013.jpg
영미소설,1984,조지 오웰,새움,"13,050",http://image.kyobobook.co.kr/images/book/large/446/l9791190473446.jpg
영미소설,키르케,매들린 밀러,이봄,"15,300",http://image.kyobobook.co.kr/images/book/large/308/l9791190582308.jpg
영미소설,더 울프 오브 월스트리트,조던 벨포트,여의도책방,"16,200",http://image.kyobobook.co.kr/images/book/large/116/l9791191904116.jpg
영미소설,오두막(100쇄 특별판),윌리엄 폴 영,세계사,"12,420",http://image.kyobobook.co.kr/images/book/large/747/l9788933870747.jpg
영미소설,패싱,넬라 라슨,민음사,"12,600",http://image.kyobobook.co.kr/images/book/large/579/l9788937444579.jpg
영미소설,인생의 베일,서머싯 몸,민음사,"9,900",http://image.kyobobook.co.kr/images/book/large/378/l9788937461378.jpg
영미소설,노인과 바다(영한대역)(문학동네 세계문학전집 200번 출간 기념 리커버 특별판),어니스트 헤밍웨이,문학동네,"9,900",http://image.kyobobook.co.kr/images/book/large/612/l9788954681612.jpg
영미소설,해리포터:마법같은 1년,J.K롤링,Jim Kay,"23,400",http://image.kyobobook.co.kr/images/book/large/477/l9788959762477.jpg
영미소설,모스크바의 신사,에이모 토울스,현대문학,"16,200",http://image.kyobobook.co.kr/images/book/large/945/l9788972758945.jpg
