Category,Title,Writer,Book_made,Sell_price,Image_uri
러시아소설,까라마조프 씨네 형제들(하),표도르 미하일로비치 도스또예프,열린책들,"8,820",http://image.kyobobook.co.kr/images/book/large/448/l9788932909448.jpg
러시아소설,죽음의 집의 기록,표도르 미하일로비치 도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/052/l9788932911052.jpg
러시아소설,분신,표도르 도스또예프스끼,열린책들,"8,820",http://image.kyobobook.co.kr/images/book/large/168/l9788932911168.jpg
러시아소설,지하로부터의 수기,표도르 미하일로비치 도스또예프스끼,열린책들,"8,820",http://image.kyobobook.co.kr/images/book/large/212/l9788932911212.jpg
러시아소설,아저씨의 꿈,표도르 미하일로비치 도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/236/l9788932911236.jpg
러시아소설,사람은 무엇으로 사는가,례프 니꼴라예비치 똘스또이,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/233/l9788932912233.jpg
러시아소설,수용소군도. 3,알렉산드르 솔제니찐,열린책들,"12,420",http://image.kyobobook.co.kr/images/book/large/608/l9788932912608.jpg
러시아소설,수용소군도. 4,알렉산드르 솔제니찐,열린책들,"12,420",http://image.kyobobook.co.kr/images/book/large/615/l9788932912615.jpg
러시아소설,수용소군도. 5,알렉산드르 솔제니찐,열린책들,"12,420",http://image.kyobobook.co.kr/images/book/large/622/l9788932912622.jpg
러시아소설,수용소군도. 6,알렉산드르 솔제니찐,열린책들,"12,420",http://image.kyobobook.co.kr/images/book/large/639/l9788932912639.jpg
러시아소설,악령(상),표도르 도스또예프스끼,열린책들,"10,620",http://image.kyobobook.co.kr/images/book/large/115/l9788932920115.jpg
러시아소설,까라마조프 형제들. 1,도스또옙스끼,창비,"12,600",http://image.kyobobook.co.kr/images/book/large/844/l9788936464844.jpg
러시아소설,까라마조프 형제들. 2,도스또옙스끼,창비,"12,600",http://image.kyobobook.co.kr/images/book/large/851/l9788936464851.jpg
러시아소설,까라마조프 형제들. 3,도스또옙스끼,창비,"12,600",http://image.kyobobook.co.kr/images/book/large/868/l9788936464868.jpg
러시아소설,안나 카레니나(합본 특별판),레프 니콜라예비치 톨스토이,민음사,"31,500",http://image.kyobobook.co.kr/images/book/large/787/l9788937443787.jpg
러시아소설,뻬쩨르부르그 이야기,고골,민음사,"8,100",http://image.kyobobook.co.kr/images/book/large/685/l9788937460685.jpg
러시아소설,악령. 1,표도르 도스토옙스키,민음사,"11,700",http://image.kyobobook.co.kr/images/book/large/846/l9788937463846.jpg
러시아소설,악령. 2,표도르 도스토옙스키,민음사,"12,600",http://image.kyobobook.co.kr/images/book/large/853/l9788937463853.jpg
러시아소설,갈매기 세 자매 바냐 아저씨 벚꽃 동산,체호프,동서문화사,"12,000",http://image.kyobobook.co.kr/images/book/large/905/l9788949714905.jpg
러시아소설,아버지와 아들,이반 투르게네프,문학동네,"9,900",http://image.kyobobook.co.kr/images/book/large/934/l9788954613934.jpg
러시아소설,절망,블라디미르 나보코프,문학동네,"10,350",http://image.kyobobook.co.kr/images/book/large/788/l9788954614788.jpg
러시아소설,P세대,빅토르 펠레빈,문학동네,"11,700",http://image.kyobobook.co.kr/images/book/large/000/l9788954617000.jpg
러시아소설,METRO 2033(메트로 2033),드미트리 글루코프스키,제우미디어,"13,320",http://image.kyobobook.co.kr/images/book/large/064/l9788959522064.jpg
러시아소설,METRO 2034(메트로 2034),드미트리 글루코프스키,제우미디어,"12,420",http://image.kyobobook.co.kr/images/book/large/316/l9788959522316.jpg
러시아소설,카라마조프가의 형제들,도스토옙스키,아름다운날,"15,120",http://image.kyobobook.co.kr/images/book/large/983/l9791186809983.jpg
러시아소설,가난한 사람들,표도로 도스토옙스키,새움,"12,150",http://image.kyobobook.co.kr/images/book/large/668/l9791190473668.jpg
러시아소설,죽음의 미학,이문열,무블출판사,"16,200",http://image.kyobobook.co.kr/images/book/large/927/l9791197148927.jpg
러시아소설,크로이체르 소나타,레프 톨스토이,웅진씽크빅,"11,700",http://image.kyobobook.co.kr/images/book/large/158/l9788901082158.jpg
러시아소설,사랑에 관하여,안톤 체호프,펭귄클래식코리아,"6,930",http://image.kyobobook.co.kr/images/book/large/584/l9788901203584.jpg
러시아소설,첫사랑,이반 투르게네프,펭귄클래식코리아,"6,930",http://image.kyobobook.co.kr/images/book/large/607/l9788901203607.jpg
러시아소설,카라마조프의 형제(상)(세계문학선 2-3),도스토예프스키,범우사,"13,500",http://image.kyobobook.co.kr/images/book/large/049/l9788908071049.jpg
러시아소설,지하생활자의 수기,도스토예프스키,문예출판사,"8,100",http://image.kyobobook.co.kr/images/book/large/680/l9788931003680.jpg
